0,1,2,3,4,5,6,7
1.4486516314475937,0.5906682852678581,0.052933189809386286,0.5235677732188025,-0.04111489343644868,-0.589367155775102,-0.043568731904070554,-0.06633905751821152
1.4486516314475937,0.5906682852678581,-0.39130197032955794,0.5444576674904322,0.1703183538810707,-0.2701361820563945,0.08640684036437925,0.08915105066209963
1.4486516314475937,0.5906682852678581,-0.4470292605536878,0.40853770606073786,-0.02815710099994899,-0.137535719458766,0.13323164265172063,2.2432925493792872
-0.6902970861260346,0.5906682852678581,0.10011140710140531,-0.6240199250798147,-0.3929768994357086,0.6871442959812285,-0.4985882231895806,0.09341105362594378
1.4486516314475937,0.5906682852678581,0.8402394803906299,-0.05239645455612996,-0.07935618331002095,0.1738588350084487,-0.23191782451279344,1.2993468926408227
1.4486516314475937,0.5906682852678581,-0.20480552747721428,0.33406658946901907,-0.2976370445167475,-0.49615501099418746,-0.2281382440591067,-0.026224029608679193
1.4486516314475937,0.5906682852678581,0.009950350900717945,-0.3523156508845275,-0.10284876634530088,-0.5345122210146523,0.054280406508041903,-0.34785425337891185
1.4486516314475937,0.5906682852678581,-0.3499814511576889,-0.11398094805820706,0.15535895123080276,-0.28931478706662694,0.09228618773678086,0.36960124578183895
-0.6902970861260346,0.5906682852678581,-0.4779009128085325,-0.29140940070295784,-0.18533617673375014,-0.5458544067733919,-0.2447264027169541,-0.27507920274657444
1.4486516314475937,0.5906682852678581,-0.4744971152522291,0.7184949035326458,1.1514234023454744,-0.3944877822840306,0.9540305311773594,0.20346113019191742
1.4486516314475937,0.5906682852678581,-0.6834744535927161,-0.053345995204840395,0.5291333216755256,0.27387629124460705,0.6499842813474476,0.07779104275851526
1.4486516314475937,0.5906682852678581,0.09069159525954246,-0.6337866288951222,-0.3611618318273923,-0.3406639553198299,-0.4897692021309782,-0.3648942652342884
1.4486516314475937,0.5906682852678581,1.5604988749209672,0.8848001657210742,0.4009249200883701,-0.5743129819498659,0.209873135184813,0.49917633593209826
1.4486516314475937,0.5906682852678581,0.7295764807694175,0.055851179396860184,0.7406719168990328,0.004757156423603631,0.8032672664136323,-0.3276192393006522
1.4486516314475937,0.5906682852678581,1.0015636529428695,0.4976588783754177,0.4361111206882961,-0.5728694310351172,0.45701570151755194,0.22831114748100825
-0.6902970861260346,0.5906682852678581,-0.13831273800524116,-0.635143115536137,-0.4351160618308296,-0.5516286104323866,-0.40262887500431155,-0.39506928622818444
1.4486516314475937,0.5906682852678581,-0.8691793156180124,0.4096228953735498,0.4392715578679302,-0.6058648805150869,0.34152852098823466,-0.15792912124086056
-0.6902970861260346,0.5906682852678581,-0.484787666003844,0.04893309752768413,-0.5286650023479981,-0.4604786812439701,-0.5273550299759742,1.0483617180210054
1.4486516314475937,0.5906682852678581,0.522498936413844,0.07199337042493767,0.22625809196059377,-0.17878003130872822,-0.02404089956002236,0.5879263976788511
-0.6902970861260346,0.5906682852678581,-0.3340706765340382,-0.44781231041197744,0.15936217165833924,-0.495536346316438,-0.07632509583602236,-0.3634742642463404
1.4486516314475937,0.5906682852678581,0.438987159160354,-0.1732594142705588,-0.35283934725435595,-0.413666387294263,-0.13070905903073723,0.21269113661357975
-0.6902970861260346,0.5906682852678581,-0.5092475135596055,-0.6681057409127995,-0.6259011195747397,0.06414896548754923,-0.5263051465166168,-0.3393342474512236
-0.6902970861260346,0.5906682852678581,1.5258276346962956,-0.5262172382626394,-0.36685061875073366,1.306633859967661,-0.10509190262241594,0.9972416824548757
1.4486516314475937,0.5906682852678581,1.137715555195005,4.154475565223423,1.4820051313351983,0.4293673469189646,0.3056225066782106,5.324339692979562
1.4486516314475937,0.5906682852678581,0.8427725390371813,0.5398456129109815,0.615307908773548,-0.03236272424136236,0.33606912699957603,1.5098620391041206
1.4486516314475937,0.5906682852678581,0.329669846945122,-0.21246187819588983,-0.037533064632863405,-0.5920480360453496,0.23549029159313428,-0.5210943739085736
-0.6902970861260346,0.5906682852678581,-0.16641385736542028,-0.6558973611436653,-0.5362500515791199,0.01630556374159305,-0.5542320465355244,-0.24561418224665246
-0.6902970861260346,0.5906682852678581,0.18014022871588725,-0.6773298500717009,-0.5168660368773642,-0.5334811132184033,-0.5840487367812754,-0.35743926004756116
1.4486516314475937,0.5906682852678581,-0.6243433658122828,1.9923715081097515,1.8968651851151639,-0.3946940038432804,1.2015930508938413,1.30680189782755
-0.6902970861260346,0.5906682852678581,2.4608429076045653,-0.5013935327320665,-0.562797723888046,-0.3860326983547884,-0.37260220806668903,-0.24916418471652257
-0.6902970861260346,0.5906682852678581,0.5394387661126563,-0.2965640499388145,0.33244878119629856,-0.39675621943577855,-0.15695614551467296,0.5105363438356826
-0.6902970861260346,0.5906682852678581,-0.7431596479520823,-0.19767617380882727,-0.5075954211504377,-0.2029079537409561,-0.4328655186338055,-0.1916541447046267
-0.6902970861260346,0.5906682852678581,0.7624270850918804,-0.6074707880594328,-0.5336163539294249,-0.5786436346941118,-0.4122878028303999,-0.3975542879570935
-0.6902970861260346,0.5906682852678581,1.4033700807520784,-0.1370412209554606,-0.06587165134358225,0.6306395887467803,-0.5292448202028176,-0.15686412049989953
-0.6902970861260346,0.5906682852678581,-0.8310251197543326,-0.517807021088347,-0.5993534472658135,-0.5458544067733919,-0.5036276637944963,-0.4011042904269636
1.4486516314475937,0.5906682852678581,-0.8954597990759827,-0.04140891276390916,0.33076321470049375,-0.461716010599469,0.28504479087480494,-0.3865492803004961
-0.6902970861260346,0.5906682852678581,1.4212598074433473,-0.19455625453449296,-0.2658219769084312,-0.27694149351163827,-0.42404649757520313,1.1009017545750832
1.4486516314475937,0.5906682852678581,0.25074923848850633,0.6456515709101448,0.4767754123995878,-0.23755317569492437,0.7610619513474636,-0.28785921163810685
1.4486516314475937,0.5906682852678581,-0.586505802279422,1.3473621103071598,0.9226077505399676,-0.6266932579993179,0.8555514626896323,-0.3876142810414572
-0.6902970861260346,0.5906682852678581,3.49551820663809,-0.7109707187688707,-0.7426265994092247,1.4291294661620486,-0.560531347291669,0.49385133222729305
-0.6902970861260346,0.5906682852678581,0.9518523770042991,-0.1986257144575377,-0.3365104218262466,1.3276684590111416,-0.36462309377557256,1.5403920603450036
-0.6902970861260346,0.5906682852678581,0.5680148339690638,-0.3704925718741273,-0.2101982825468715,-0.21425013949969574,-0.06435642439934766,0.4533813040707737
1.4486516314475937,0.5906682852678581,-0.09105536263051742,0.23856992994156911,0.7384596108732889,-0.5947289163155971,0.8435827912529577,-0.5249993766254307
1.4486516314475937,0.5906682852678581,-0.9000509678728571,0.7187662008608487,1.6904886372850592,-0.4712022023249603,1.3958214908749658,-0.5157693702037685
1.4486516314475937,0.5906682852678581,-0.1844619002220987,0.16694743529598166,0.26544751298805624,-0.5219327059004139,0.3646259570940981,-0.5182543719326775
1.4486516314475937,0.5906682852678581,-0.5398025334836313,2.203983424108078,1.4305953532131506,-0.27467305635989037,0.9389122093626123,1.2283468432434204
1.4486516314475937,0.5906682852678581,-0.70429302934406,1.1221853278986842,1.4752628653519788,-0.28952100862587676,0.8211152852227086,-0.02586902936169218
1.4486516314475937,0.5906682852678581,2.569922745571683,6.573905138137624,5.016638073037943,0.9713176046274681,4.4703002132572625,1.7537472087841979
1.4486516314475937,0.5906682852678581,-0.03809860530105311,0.04825485420717667,0.3072706316652138,-0.513065178852672,0.4702442331054556,-0.017349023434003897
1.4486516314475937,0.5906682852678581,-0.5567423631824434,2.1182534683959355,2.20911637846301,-0.26271220592340133,2.24706699972197,-0.12846410074093859
-0.6902970861260346,0.5906682852678581,-0.4536785395008851,-0.6377204401540654,-0.6290615567543738,0.1625166492497091,-0.47717060061868904,0.22618114599908618
-0.6902970861260346,0.5906682852678581,-0.6849784571641059,-0.23674298907005678,-0.10063646031955703,-0.5842116167938568,-0.2821022538700786,-0.4344743136437427
1.4486516314475937,0.5906682852678581,2.2734757258424696,-0.2550555587237581,-0.2186261150258957,-0.5237886999336622,-0.06183670409688983,-0.08763907233743223
1.4486516314475937,0.5906682852678581,-0.9110539413688146,0.634392731789721,0.37722164124111457,-0.4800697293727022,0.5731328121224837,-0.4618093326617426
-0.6902970861260346,0.5906682852678581,1.2133906822607268,-0.5897008130621374,-0.6325380376519713,-0.13114285112202187,-0.5622111608266409,-0.06811405875314658
-0.6902970861260346,0.5906682852678581,-0.5332324126191387,-0.2866616974594056,-0.31038414114127155,-0.41552238132751135,-0.18005358162053642,-0.14017910889150997
1.4486516314475937,0.5906682852678581,-0.6255307370528538,3.268554139976583,1.9926264316580762,-0.09402297045705588,3.119940107831737,-0.0656290570242375
1.4486516314475937,0.5906682852678581,-0.521121225965315,0.5611424531749157,0.2671330794838611,-0.6256621502030688,0.9848971048824677,-0.08621907134948419
-0.6902970861260346,0.5906682852678581,0.14079866161163648,-0.5190278590652604,-0.6640370615423242,-0.5105905201416743,-0.5573816969135967,-0.3865492803004961
-0.6902970861260346,0.5906682852678581,-0.46412740641790945,-0.05917888776120453,0.009346753531708657,-0.606895988311336,0.04252171176323869,0.027736007933346598
1.4486516314475937,0.5906682852678581,-0.269952629543207,-0.37320554515615717,-0.010247956982022586,-0.6137012997665797,0.254808147245311,-0.46145433241475564
1.4486516314475937,0.5906682852678581,1.8951792485965653,4.418447865564926,5.440874090450824,0.03754638434432359,5.001541243692122,0.1747061101859695
1.4486516314475937,0.5906682852678581,-0.33066687897773483,0.06087017996861537,-0.14825371382604371,0.22314578766915355,0.25039863671600976,-0.19910914989135392
1.4486516314475937,0.5906682852678581,-0.2061512148831947,0.7874044248962033,0.82421280634736,-0.036280933867108775,1.0069446575289738,-0.08160406813865304
